16   2   1   0   1   0   0   88   3   3   9   1769   -548.8   -68.6   483   0   CAL
16   3   1   0   1   0   0   88   2   4   6   1766   -514.5   -68.6   390   0   CAL
16   4   1   0   1   0   0   88   2   2   4   1764   -480.2   -68.6   295   0   CAL
16   5   1   0   1   0   0   88   1   4   2   1762   -445.9   -68.6   206   0   CAL
16   6   1   0   1   0   0   88   1   2   0   1760   -411.6   -68.6   123   0   CAL
16   7   1   1   1   0   0   128   5   4   18   2578   411.6   -68.6   88   0   CAL
16   8   1   1   1   0   0   128   5   2   16   2576   445.9   -68.6   168   0   CAL
16   9   1   1   1   0   0   128   4   4   14   2574   480.2   -68.6   254   0   CAL
16   10   1   1   1   0   0   128   4   2   12   2572   514.5   -68.6   346   0   CAL
16   11   1   1   1   0   0   128   3   3   9   2569   548.8   -68.6   440   0   CAL
16   12   1   1   1   0   0   128   2   4   6   2566   583.1   -68.6   528   0   CAL
16   13   1   1   1   0   0   128   1   5   3   2563   617.4   -68.6   597   0   CAL
17   0   1   0   2   2   0   100   5   5   19   2019   -634.5   -34.3   623   0   CAL
17   1   1   0   2   2   0   100   5   4   18   2018   -600.2   -34.3   565   0   CAL
17   2   1   0   2   2   0   100   5   2   16   2016   -566.0   -34.3   484   0   CAL
17   3   1   0   2   2   0   100   4   4   14   2014   -531.7   -34.3   391   0   CAL
17   4   1   0   2   2   0   100   3   5   11   2011   -497.4   -34.3   296   0   CAL
17   5   1   0   2   2   0   100   3   2   8   2008   -463.0   -34.3   207   0   CAL
17   6   1   0   2   2   0   100   2   3   5   2005   -428.8   -34.3   124   0   CAL
17   7   1   0   2   2   0   100   1   4   2   2002   -394.5   -34.3   54   0   CAL
17   8   1   1   2   2   0   140   5   5   19   2819   394.5   -34.3   34   0   CAL
17   9   1   1   2   2   0   140   5   2   16   2816   428.8   -34.3   87   0   CAL
17   10   1   1   2   2   0   140   4   3   13   2813   463.0   -34.3   167   0   CAL
17   11   1   1   2   2   0   140   3   4   10   2810   497.4   -34.3   253   0   CAL
17   12   1   1   2   2   0   140   2   5   7   2807   531.7   -34.3   345   0   CAL
17   13   1   1   2   2   0   140   2   2   4   2804   566.0   -34.3   439   0   CAL
17   14   1   1   2   2   0   140   1   4   2   2802   600.2   -34.3   527   0   CAL
